Timestamp_Offset,Kinematic_Metric,Calculated_Value,Safety_Classification
2007.92,frontal_plane_knee_projection_angle,5.34,YELLOW
2007.95,knee_flexion_depth,22.09,YELLOW
2007.95,frontal_plane_knee_projection_angle,12.99,YELLOW
2007.98,knee_flexion_depth,70.67,YELLOW
2007.98,frontal_plane_knee_projection_angle,2.7,YELLOW
2008.01,knee_flexion_depth,27.7,YELLOW
2008.01,frontal_plane_knee_projection_angle,10.6,YELLOW
2008.04,knee_flexion_depth,62.7,YELLOW
2008.04,frontal_plane_knee_projection_angle,6.74,YELLOW
2008.07,knee_flexion_depth,14.96,YELLOW
2008.07,frontal_plane_knee_projection_angle,12.57,YELLOW
2008.1,knee_flexion_depth,70.56,YELLOW
2008.1,frontal_plane_knee_projection_angle,1.06,YELLOW
2008.13,knee_flexion_depth,36.15,YELLOW
2008.13,frontal_plane_knee_projection_angle,11.26,YELLOW
2008.16,knee_flexion_depth,74.35,YELLOW
2008.16,frontal_plane_knee_projection_angle,4.79,YELLOW
2008.19,knee_flexion_depth,49.25,YELLOW
2008.19,frontal_plane_knee_projection_angle,12.7,YELLOW
2008.22,knee_flexion_depth,60.65,YELLOW
2008.22,frontal_plane_knee_projection_angle,6.27,YELLOW
2008.25,knee_flexion_depth,57.23,YELLOW
2008.25,frontal_plane_knee_projection_angle,12.95,YELLOW
2008.28,knee_flexion_depth,72.21,YELLOW
2008.28,frontal_plane_knee_projection_angle,8.75,YELLOW
2008.31,knee_flexion_depth,17.52,YELLOW
2008.31,frontal_plane_knee_projection_angle,11.04,YELLOW
2008.34,knee_flexion_depth,69.1,YELLOW
2008.34,frontal_plane_knee_projection_angle,4.07,YELLOW
2008.37,knee_flexion_depth,51.11,YELLOW
2008.37,frontal_plane_knee_projection_angle,14.41,YELLOW
2008.4,knee_flexion_depth,65.27,YELLOW
2008.4,frontal_plane_knee_projection_angle,2.35,YELLOW
2008.43,knee_flexion_depth,47.85,YELLOW
2008.43,frontal_plane_knee_projection_angle,11.35,YELLOW
2008.46,knee_flexion_depth,72.26,YELLOW
2008.46,frontal_plane_knee_projection_angle,4.2,YELLOW
2008.49,knee_flexion_depth,41.65,YELLOW
2008.49,frontal_plane_knee_projection_angle,10.47,YELLOW
2008.52,knee_flexion_depth,69.3,YELLOW
2008.52,frontal_plane_knee_projection_angle,4.47,YELLOW
2008.55,knee_flexion_depth,37.2,YELLOW
2008.55,frontal_plane_knee_projection_angle,10.82,YELLOW
2008.58,knee_flexion_depth,70.98,YELLOW
2008.58,frontal_plane_knee_projection_angle,8.54,YELLOW
2008.61,knee_flexion_depth,16.9,YELLOW
2008.61,frontal_plane_knee_projection_angle,10.47,YELLOW
2008.64,knee_flexion_depth,60.35,YELLOW
2008.64,frontal_plane_knee_projection_angle,6.36,YELLOW
2008.67,knee_flexion_depth,38.33,YELLOW
2008.67,frontal_plane_knee_projection_angle,12.68,YELLOW
2008.7,knee_flexion_depth,63.46,YELLOW
2008.7,frontal_plane_knee_projection_angle,3.87,YELLOW
2008.73,knee_flexion_depth,37.64,YELLOW
2008.73,frontal_plane_knee_projection_angle,12.43,YELLOW
2008.76,knee_flexion_depth,74.72,YELLOW
2008.76,frontal_plane_knee_projection_angle,1.35,YELLOW
2008.79,knee_flexion_depth,43.16,YELLOW
2008.79,frontal_plane_knee_projection_angle,11.98,YELLOW
2008.82,knee_flexion_depth,66.38,YELLOW
2008.82,frontal_plane_knee_projection_angle,7.1,YELLOW
2008.85,knee_flexion_depth,43.01,YELLOW
2008.85,frontal_plane_knee_projection_angle,14.86,YELLOW
2008.88,knee_flexion_depth,61.91,YELLOW
2008.88,frontal_plane_knee_projection_angle,1.03,YELLOW
2008.91,knee_flexion_depth,44.77,YELLOW
2008.91,frontal_plane_knee_projection_angle,12.83,YELLOW
2008.94,knee_flexion_depth,64.08,YELLOW
2008.94,frontal_plane_knee_projection_angle,0.79,YELLOW
2008.97,knee_flexion_depth,9.7,YELLOW
2008.97,frontal_plane_knee_projection_angle,14.38,YELLOW
2009.0,knee_flexion_depth,62.86,YELLOW
2009.0,frontal_plane_knee_projection_angle,3.2,YELLOW
2009.03,knee_flexion_depth,17.44,YELLOW
2009.03,frontal_plane_knee_projection_angle,11.74,YELLOW
2009.06,knee_flexion_depth,61.03,YELLOW
2009.06,frontal_plane_knee_projection_angle,5.14,YELLOW
2009.09,knee_flexion_depth,8.71,YELLOW
2009.09,frontal_plane_knee_projection_angle,13.92,YELLOW
2009.12,knee_flexion_depth,63.48,YELLOW
2009.12,frontal_plane_knee_projection_angle,5.35,YELLOW
2009.15,knee_flexion_depth,53.32,YELLOW
2009.15,frontal_plane_knee_projection_angle,13.19,YELLOW
2009.18,knee_flexion_depth,67.94,YELLOW
2009.18,frontal_plane_knee_projection_angle,3.21,YELLOW
2009.21,knee_flexion_depth,23.28,YELLOW
2009.21,frontal_plane_knee_projection_angle,13.28,YELLOW
2009.24,knee_flexion_depth,74.81,YELLOW
2009.24,frontal_plane_knee_projection_angle,6.55,YELLOW
2009.27,knee_flexion_depth,35.62,YELLOW
2009.27,frontal_plane_knee_projection_angle,13.58,YELLOW
2009.3,knee_flexion_depth,66.93,YELLOW
2009.3,frontal_plane_knee_projection_angle,0.6,YELLOW
2009.33,knee_flexion_depth,35.87,YELLOW
2009.33,frontal_plane_knee_projection_angle,14.69,YELLOW
2009.36,knee_flexion_depth,62.61,YELLOW
2009.36,frontal_plane_knee_projection_angle,6.83,YELLOW
2009.39,knee_flexion_depth,16.03,YELLOW
2009.39,frontal_plane_knee_projection_angle,12.63,YELLOW
2009.42,knee_flexion_depth,61.44,YELLOW
2009.42,frontal_plane_knee_projection_angle,4.46,YELLOW
2009.45,knee_flexion_depth,46.51,YELLOW
2009.45,frontal_plane_knee_projection_angle,11.7,YELLOW
2009.48,knee_flexion_depth,69.91,YELLOW
2009.48,frontal_plane_knee_projection_angle,7.87,YELLOW
2009.51,knee_flexion_depth,55.9,YELLOW
2009.51,frontal_plane_knee_projection_angle,11.15,YELLOW
2009.54,knee_flexion_depth,65.95,YELLOW
2009.54,frontal_plane_knee_projection_angle,1.51,YELLOW
2009.57,knee_flexion_depth,59.49,YELLOW
2009.57,frontal_plane_knee_projection_angle,14.54,YELLOW
2009.6,knee_flexion_depth,68.05,YELLOW
2009.6,frontal_plane_knee_projection_angle,8.34,YELLOW
2009.63,knee_flexion_depth,33.6,YELLOW
2009.63,frontal_plane_knee_projection_angle,13.06,YELLOW
2009.66,knee_flexion_depth,61.33,YELLOW
2009.66,frontal_plane_knee_projection_angle,7.48,YELLOW
2009.69,knee_flexion_depth,12.01,YELLOW
2009.69,frontal_plane_knee_projection_angle,14.05,YELLOW
2009.72,knee_flexion_depth,71.65,YELLOW
2009.72,frontal_plane_knee_projection_angle,7.02,YELLOW
2009.75,knee_flexion_depth,6.99,YELLOW
2009.75,frontal_plane_knee_projection_angle,11.49,YELLOW
2009.78,knee_flexion_depth,63.92,YELLOW
2009.78,frontal_plane_knee_projection_angle,3.57,YELLOW
2009.81,knee_flexion_depth,9.81,YELLOW
2009.81,frontal_plane_knee_projection_angle,14.59,YELLOW
2009.84,knee_flexion_depth,68.25,YELLOW
2009.84,frontal_plane_knee_projection_angle,3.02,YELLOW
2009.87,knee_flexion_depth,26.79,YELLOW
2009.87,frontal_plane_knee_projection_angle,12.19,YELLOW
2009.9,knee_flexion_depth,68.95,YELLOW
2009.9,frontal_plane_knee_projection_angle,5.11,YELLOW
2009.93,knee_flexion_depth,55.47,YELLOW
2009.93,frontal_plane_knee_projection_angle,12.44,YELLOW
2009.96,knee_flexion_depth,74.78,YELLOW
2009.96,frontal_plane_knee_projection_angle,8.43,YELLOW
2009.99,knee_flexion_depth,16.45,YELLOW
2009.99,frontal_plane_knee_projection_angle,14.56,YELLOW
2010.02,knee_flexion_depth,61.73,YELLOW
2010.02,frontal_plane_knee_projection_angle,8.09,YELLOW
2010.05,knee_flexion_depth,25.9,YELLOW
2010.05,frontal_plane_knee_projection_angle,14.3,YELLOW
2010.08,knee_flexion_depth,72.93,YELLOW
2010.08,frontal_plane_knee_projection_angle,7.98,YELLOW
2010.11,knee_flexion_depth,48.37,YELLOW
2010.11,frontal_plane_knee_projection_angle,11.49,YELLOW
2010.14,knee_flexion_depth,61.21,YELLOW
2010.14,frontal_plane_knee_projection_angle,3.99,YELLOW
2010.17,knee_flexion_depth,14.53,YELLOW
2010.17,frontal_plane_knee_projection_angle,13.41,YELLOW
2010.2,knee_flexion_depth,65.16,YELLOW
2010.2,frontal_plane_knee_projection_angle,9.66,YELLOW
2010.23,knee_flexion_depth,40.19,YELLOW
2010.23,frontal_plane_knee_projection_angle,14.03,YELLOW
2010.26,knee_flexion_depth,61.97,YELLOW
2010.26,frontal_plane_knee_projection_angle,8.53,YELLOW
2010.29,knee_flexion_depth,55.66,YELLOW
2010.29,frontal_plane_knee_projection_angle,12.39,YELLOW
2010.32,knee_flexion_depth,69.03,YELLOW
2010.32,frontal_plane_knee_projection_angle,7.57,YELLOW
2010.35,knee_flexion_depth,14.6,YELLOW
2010.35,frontal_plane_knee_projection_angle,12.46,YELLOW
2010.38,knee_flexion_depth,65.94,YELLOW
2010.38,frontal_plane_knee_projection_angle,1.45,YELLOW
2010.41,knee_flexion_depth,25.18,YELLOW
2010.41,frontal_plane_knee_projection_angle,10.33,YELLOW
2010.44,knee_flexion_depth,60.38,YELLOW
2010.44,frontal_plane_knee_projection_angle,1.34,YELLOW
2010.47,knee_flexion_depth,57.88,YELLOW
2010.47,frontal_plane_knee_projection_angle,12.69,YELLOW
2010.5,knee_flexion_depth,74.39,YELLOW
2010.5,frontal_plane_knee_projection_angle,4.28,YELLOW
2010.53,knee_flexion_depth,22.12,YELLOW
2010.53,frontal_plane_knee_projection_angle,12.48,YELLOW
2010.56,knee_flexion_depth,66.55,YELLOW
2010.56,frontal_plane_knee_projection_angle,1.05,YELLOW
2010.59,knee_flexion_depth,40.18,YELLOW
2010.59,frontal_plane_knee_projection_angle,11.06,YELLOW
2010.62,knee_flexion_depth,69.23,YELLOW
2010.62,frontal_plane_knee_projection_angle,6.44,YELLOW
2010.65,knee_flexion_depth,13.35,YELLOW
2010.65,frontal_plane_knee_projection_angle,10.3,YELLOW
2010.68,knee_flexion_depth,71.63,YELLOW
2010.68,frontal_plane_knee_projection_angle,4.55,YELLOW
2010.71,knee_flexion_depth,8.19,YELLOW
2010.71,frontal_plane_knee_projection_angle,14.87,YELLOW
2010.74,knee_flexion_depth,60.86,YELLOW
2010.74,frontal_plane_knee_projection_angle,6.88,YELLOW
2010.77,knee_flexion_depth,59.0,YELLOW
2010.77,frontal_plane_knee_projection_angle,11.17,YELLOW
2010.8,knee_flexion_depth,62.12,YELLOW
2010.8,frontal_plane_knee_projection_angle,1.2,YELLOW
2010.83,knee_flexion_depth,21.65,YELLOW
2010.83,frontal_plane_knee_projection_angle,10.5,YELLOW
2010.86,knee_flexion_depth,70.31,YELLOW
2010.86,frontal_plane_knee_projection_angle,0.62,YELLOW
2010.89,knee_flexion_depth,32.97,YELLOW
2010.89,frontal_plane_knee_projection_angle,14.88,YELLOW
2010.92,knee_flexion_depth,72.13,YELLOW
2010.92,frontal_plane_knee_projection_angle,6.09,YELLOW
2010.95,knee_flexion_depth,21.81,YELLOW
2010.95,frontal_plane_knee_projection_angle,13.06,YELLOW
2010.98,knee_flexion_depth,67.85,YELLOW
2010.98,frontal_plane_knee_projection_angle,4.22,YELLOW
2011.01,knee_flexion_depth,12.18,YELLOW
2011.01,frontal_plane_knee_projection_angle,14.34,YELLOW
2011.04,knee_flexion_depth,66.7,YELLOW
2011.04,frontal_plane_knee_projection_angle,1.93,YELLOW
2011.07,knee_flexion_depth,25.19,YELLOW
2011.07,frontal_plane_knee_projection_angle,12.03,YELLOW
2011.1,knee_flexion_depth,72.33,YELLOW
2011.1,frontal_plane_knee_projection_angle,7.26,YELLOW
2011.13,knee_flexion_depth,47.23,YELLOW
2011.13,frontal_plane_knee_projection_angle,10.05,YELLOW
2011.16,knee_flexion_depth,66.2,YELLOW
2011.16,frontal_plane_knee_projection_angle,4.77,YELLOW
2011.19,knee_flexion_depth,6.05,YELLOW
2011.19,frontal_plane_knee_projection_angle,11.27,YELLOW
2011.22,knee_flexion_depth,71.33,YELLOW
2011.22,frontal_plane_knee_projection_angle,1.36,YELLOW
2011.25,knee_flexion_depth,34.39,YELLOW
2011.25,frontal_plane_knee_projection_angle,11.05,YELLOW
2011.28,knee_flexion_depth,60.18,YELLOW
2011.28,frontal_plane_knee_projection_angle,2.39,YELLOW
2011.31,knee_flexion_depth,58.58,YELLOW
2011.31,frontal_plane_knee_projection_angle,13.93,YELLOW
2011.34,knee_flexion_depth,74.3,YELLOW
2011.34,frontal_plane_knee_projection_angle,4.83,YELLOW
2011.37,knee_flexion_depth,11.02,YELLOW
2011.37,frontal_plane_knee_projection_angle,12.69,YELLOW
2011.4,knee_flexion_depth,66.77,YELLOW
2011.4,frontal_plane_knee_projection_angle,8.36,YELLOW
2011.43,knee_flexion_depth,10.38,YELLOW
2011.43,frontal_plane_knee_projection_angle,12.39,YELLOW
2011.46,knee_flexion_depth,62.24,YELLOW
2011.46,frontal_plane_knee_projection_angle,3.21,YELLOW
2011.49,knee_flexion_depth,45.48,YELLOW
2011.49,frontal_plane_knee_projection_angle,12.33,YELLOW
2011.52,knee_flexion_depth,65.6,YELLOW
2011.52,frontal_plane_knee_projection_angle,3.91,YELLOW
2011.55,knee_flexion_depth,30.22,YELLOW
2011.55,frontal_plane_knee_projection_angle,13.85,YELLOW
2011.58,knee_flexion_depth,73.29,YELLOW
2011.58,frontal_plane_knee_projection_angle,9.46,YELLOW
2011.61,knee_flexion_depth,48.2,YELLOW
2011.61,frontal_plane_knee_projection_angle,11.55,YELLOW
2011.64,knee_flexion_depth,70.25,YELLOW
2011.64,frontal_plane_knee_projection_angle,4.33,YELLOW
2011.67,knee_flexion_depth,18.98,YELLOW
2011.67,frontal_plane_knee_projection_angle,14.12,YELLOW
2011.7,knee_flexion_depth,60.57,YELLOW
2011.7,frontal_plane_knee_projection_angle,8.93,YELLOW
2011.73,knee_flexion_depth,30.34,YELLOW
2011.73,frontal_plane_knee_projection_angle,13.12,YELLOW
2011.76,knee_flexion_depth,69.82,YELLOW
2011.76,frontal_plane_knee_projection_angle,8.86,YELLOW
2011.79,knee_flexion_depth,39.95,YELLOW
2011.79,frontal_plane_knee_projection_angle,13.01,YELLOW
2011.82,knee_flexion_depth,60.99,YELLOW
2011.82,frontal_plane_knee_projection_angle,5.13,YELLOW
2011.85,knee_flexion_depth,13.24,YELLOW
2011.85,frontal_plane_knee_projection_angle,13.61,YELLOW
2011.88,knee_flexion_depth,67.63,YELLOW
2011.88,frontal_plane_knee_projection_angle,6.73,YELLOW
2011.91,knee_flexion_depth,7.29,YELLOW
2011.91,frontal_plane_knee_projection_angle,10.42,YELLOW
2011.94,knee_flexion_depth,70.67,YELLOW
2011.94,frontal_plane_knee_projection_angle,0.71,YELLOW
2011.97,knee_flexion_depth,8.91,YELLOW
2011.97,frontal_plane_knee_projection_angle,10.06,YELLOW
2012.0,knee_flexion_depth,74.25,YELLOW
2012.0,frontal_plane_knee_projection_angle,7.3,YELLOW
2012.03,knee_flexion_depth,24.39,YELLOW
2012.03,frontal_plane_knee_projection_angle,11.45,YELLOW
2012.06,knee_flexion_depth,65.21,YELLOW
2012.06,frontal_plane_knee_projection_angle,7.67,YELLOW
2012.09,knee_flexion_depth,41.31,YELLOW
2012.09,frontal_plane_knee_projection_angle,10.91,YELLOW
2012.12,knee_flexion_depth,62.59,YELLOW
2012.12,frontal_plane_knee_projection_angle,0.97,YELLOW
2012.15,knee_flexion_depth,41.25,YELLOW
2012.15,frontal_plane_knee_projection_angle,13.75,YELLOW
2012.18,knee_flexion_depth,63.95,YELLOW
2012.18,frontal_plane_knee_projection_angle,0.21,YELLOW
2012.21,knee_flexion_depth,9.51,YELLOW
2012.21,frontal_plane_knee_projection_angle,14.74,YELLOW
2012.24,knee_flexion_depth,64.4,YELLOW
2012.24,frontal_plane_knee_projection_angle,7.62,YELLOW
2012.27,knee_flexion_depth,39.29,YELLOW
2012.27,frontal_plane_knee_projection_angle,11.87,YELLOW
2012.3,knee_flexion_depth,63.06,YELLOW
2012.3,frontal_plane_knee_projection_angle,1.2,YELLOW
2012.33,knee_flexion_depth,38.76,YELLOW
2012.33,frontal_plane_knee_projection_angle,13.8,YELLOW
2012.36,knee_flexion_depth,69.59,YELLOW
2012.36,frontal_plane_knee_projection_angle,5.25,YELLOW
2012.39,knee_flexion_depth,7.3,YELLOW
2012.39,frontal_plane_knee_projection_angle,14.75,YELLOW
2012.42,knee_flexion_depth,71.9,YELLOW
2012.42,frontal_plane_knee_projection_angle,2.9,YELLOW
2012.45,knee_flexion_depth,58.8,YELLOW
2012.45,frontal_plane_knee_projection_angle,12.95,YELLOW
2012.48,knee_flexion_depth,68.68,YELLOW
2012.48,frontal_plane_knee_projection_angle,7.41,YELLOW
2012.51,knee_flexion_depth,49.57,YELLOW
2012.51,frontal_plane_knee_projection_angle,13.22,YELLOW
2012.54,knee_flexion_depth,61.91,YELLOW
2012.54,frontal_plane_knee_projection_angle,3.35,YELLOW
2012.57,knee_flexion_depth,55.95,YELLOW
2012.57,frontal_plane_knee_projection_angle,11.1,YELLOW
2012.6,knee_flexion_depth,65.55,YELLOW
2012.6,frontal_plane_knee_projection_angle,4.28,YELLOW
2012.63,knee_flexion_depth,29.12,YELLOW
2012.63,frontal_plane_knee_projection_angle,13.0,YELLOW
2012.66,knee_flexion_depth,74.05,YELLOW
2012.66,frontal_plane_knee_projection_angle,2.38,YELLOW
2012.69,knee_flexion_depth,11.67,YELLOW
2012.69,frontal_plane_knee_projection_angle,10.97,YELLOW
2012.72,knee_flexion_depth,73.22,YELLOW
2012.72,frontal_plane_knee_projection_angle,6.39,YELLOW
2012.75,knee_flexion_depth,20.7,YELLOW
2012.75,frontal_plane_knee_projection_angle,14.0,YELLOW
2012.78,knee_flexion_depth,72.83,YELLOW
2012.78,frontal_plane_knee_projection_angle,8.38,YELLOW
2012.81,knee_flexion_depth,55.45,YELLOW
2012.81,frontal_plane_knee_projection_angle,11.24,YELLOW
2012.84,knee_flexion_depth,71.25,YELLOW
2012.84,frontal_plane_knee_projection_angle,4.56,YELLOW
2012.87,knee_flexion_depth,51.23,YELLOW
2012.87,frontal_plane_knee_projection_angle,13.57,YELLOW
2012.9,knee_flexion_depth,71.57,YELLOW
2012.9,frontal_plane_knee_projection_angle,6.5,YELLOW
2012.93,knee_flexion_depth,14.74,YELLOW
2012.93,frontal_plane_knee_projection_angle,12.67,YELLOW
2012.96,knee_flexion_depth,74.67,YELLOW
2012.96,frontal_plane_knee_projection_angle,9.28,YELLOW
2012.99,knee_flexion_depth,7.37,YELLOW
2012.99,frontal_plane_knee_projection_angle,10.81,YELLOW
2013.02,knee_flexion_depth,61.96,YELLOW
2013.02,frontal_plane_knee_projection_angle,7.19,YELLOW
2013.05,knee_flexion_depth,49.9,YELLOW
2013.05,frontal_plane_knee_projection_angle,11.05,YELLOW
2013.08,knee_flexion_depth,67.54,YELLOW
2013.08,frontal_plane_knee_projection_angle,8.32,YELLOW
2013.11,knee_flexion_depth,45.23,YELLOW
2013.11,frontal_plane_knee_projection_angle,12.66,YELLOW
2013.14,knee_flexion_depth,68.8,YELLOW
2013.14,frontal_plane_knee_projection_angle,5.03,YELLOW
2013.17,knee_flexion_depth,21.34,YELLOW
2013.17,frontal_plane_knee_projection_angle,12.77,YELLOW
2013.2,knee_flexion_depth,70.26,YELLOW
2013.2,frontal_plane_knee_projection_angle,8.65,YELLOW
2013.23,knee_flexion_depth,39.93,YELLOW
2013.23,frontal_plane_knee_projection_angle,13.73,YELLOW
2013.26,knee_flexion_depth,62.39,YELLOW
2013.26,frontal_plane_knee_projection_angle,4.57,YELLOW
2013.29,knee_flexion_depth,5.51,YELLOW
2013.29,frontal_plane_knee_projection_angle,11.21,YELLOW
2013.32,knee_flexion_depth,70.82,YELLOW
2013.32,frontal_plane_knee_projection_angle,9.82,YELLOW
2013.35,knee_flexion_depth,10.44,YELLOW
2013.35,frontal_plane_knee_projection_angle,11.97,YELLOW
2013.38,knee_flexion_depth,71.92,YELLOW
2013.38,frontal_plane_knee_projection_angle,2.02,YELLOW
2013.41,knee_flexion_depth,35.47,YELLOW
2013.41,frontal_plane_knee_projection_angle,13.59,YELLOW
2013.44,knee_flexion_depth,69.18,YELLOW
2013.44,frontal_plane_knee_projection_angle,1.86,YELLOW
2013.47,knee_flexion_depth,24.51,YELLOW
2013.47,frontal_plane_knee_projection_angle,13.84,YELLOW
2013.5,knee_flexion_depth,68.26,YELLOW
2013.5,frontal_plane_knee_projection_angle,0.05,YELLOW
2013.53,knee_flexion_depth,46.78,YELLOW
2013.53,frontal_plane_knee_projection_angle,10.17,YELLOW
2013.56,knee_flexion_depth,71.11,YELLOW
2013.56,frontal_plane_knee_projection_angle,2.0,YELLOW
2013.59,knee_flexion_depth,57.6,YELLOW
2013.59,frontal_plane_knee_projection_angle,11.8,YELLOW
2013.62,knee_flexion_depth,64.87,YELLOW
2013.62,frontal_plane_knee_projection_angle,1.47,YELLOW
2013.65,knee_flexion_depth,21.78,YELLOW
2013.65,frontal_plane_knee_projection_angle,14.3,YELLOW
2013.68,knee_flexion_depth,74.85,YELLOW
2013.68,frontal_plane_knee_projection_angle,3.65,YELLOW
2013.71,knee_flexion_depth,29.63,YELLOW
2013.71,frontal_plane_knee_projection_angle,13.54,YELLOW
2013.74,knee_flexion_depth,73.2,YELLOW
2013.74,frontal_plane_knee_projection_angle,5.87,YELLOW
2013.77,knee_flexion_depth,26.49,YELLOW
2013.77,frontal_plane_knee_projection_angle,12.02,YELLOW
2013.8,knee_flexion_depth,70.36,YELLOW
2013.8,frontal_plane_knee_projection_angle,0.03,YELLOW
2013.83,knee_flexion_depth,39.02,YELLOW
2013.83,frontal_plane_knee_projection_angle,11.74,YELLOW
2013.86,knee_flexion_depth,71.83,YELLOW
2013.86,frontal_plane_knee_projection_angle,0.92,YELLOW
2013.89,knee_flexion_depth,37.29,YELLOW
2013.89,frontal_plane_knee_projection_angle,12.36,YELLOW
2013.92,knee_flexion_depth,69.57,YELLOW
2013.92,frontal_plane_knee_projection_angle,0.64,YELLOW
2013.95,knee_flexion_depth,36.84,YELLOW
2013.95,frontal_plane_knee_projection_angle,12.75,YELLOW
2013.98,knee_flexion_depth,68.35,YELLOW
2013.98,frontal_plane_knee_projection_angle,5.97,YELLOW
2014.01,knee_flexion_depth,42.14,YELLOW
2014.01,frontal_plane_knee_projection_angle,13.94,YELLOW
2014.04,knee_flexion_depth,64.02,YELLOW
2014.04,frontal_plane_knee_projection_angle,8.17,YELLOW
2014.07,knee_flexion_depth,32.35,YELLOW
2014.07,frontal_plane_knee_projection_angle,10.38,YELLOW
2014.1,knee_flexion_depth,60.87,YELLOW
2014.1,frontal_plane_knee_projection_angle,3.31,YELLOW
2014.13,knee_flexion_depth,48.09,YELLOW
2014.13,frontal_plane_knee_projection_angle,13.47,YELLOW
2014.16,knee_flexion_depth,71.75,YELLOW
2014.16,frontal_plane_knee_projection_angle,5.12,YELLOW
2014.19,knee_flexion_depth,29.17,YELLOW
2014.19,frontal_plane_knee_projection_angle,10.72,YELLOW
2014.22,knee_flexion_depth,64.89,YELLOW
2014.22,frontal_plane_knee_projection_angle,4.3,YELLOW
2014.25,knee_flexion_depth,9.86,YELLOW
2014.25,frontal_plane_knee_projection_angle,11.08,YELLOW
2014.28,knee_flexion_depth,68.91,YELLOW
2014.28,frontal_plane_knee_projection_angle,7.28,YELLOW
2014.31,knee_flexion_depth,59.81,YELLOW
2014.31,frontal_plane_knee_projection_angle,14.57,YELLOW
2014.34,knee_flexion_depth,69.57,YELLOW
2014.34,frontal_plane_knee_projection_angle,4.17,YELLOW
2014.37,knee_flexion_depth,39.93,YELLOW
2014.37,frontal_plane_knee_projection_angle,13.85,YELLOW
2014.4,knee_flexion_depth,61.76,YELLOW
2014.4,frontal_plane_knee_projection_angle,4.06,YELLOW
2014.43,knee_flexion_depth,51.11,YELLOW
2014.43,frontal_plane_knee_projection_angle,11.88,YELLOW
2014.46,knee_flexion_depth,68.52,YELLOW
2014.46,frontal_plane_knee_projection_angle,5.82,YELLOW
2014.49,knee_flexion_depth,15.13,YELLOW
2014.49,frontal_plane_knee_projection_angle,11.77,YELLOW
2014.52,knee_flexion_depth,64.98,YELLOW
2014.52,frontal_plane_knee_projection_angle,0.26,YELLOW
2014.55,knee_flexion_depth,6.33,YELLOW
2014.55,frontal_plane_knee_projection_angle,14.08,YELLOW
2014.58,knee_flexion_depth,64.07,YELLOW
2014.58,frontal_plane_knee_projection_angle,5.13,YELLOW
2014.61,knee_flexion_depth,21.4,YELLOW
2014.61,frontal_plane_knee_projection_angle,14.61,YELLOW
2014.64,knee_flexion_depth,63.86,YELLOW
2014.64,frontal_plane_knee_projection_angle,4.25,YELLOW
2014.67,knee_flexion_depth,52.91,YELLOW
2014.67,frontal_plane_knee_projection_angle,14.13,YELLOW
2014.7,knee_flexion_depth,62.77,YELLOW
2014.7,frontal_plane_knee_projection_angle,7.95,YELLOW
2014.73,knee_flexion_depth,30.15,YELLOW
2014.73,frontal_plane_knee_projection_angle,12.37,YELLOW
2014.76,knee_flexion_depth,61.99,YELLOW
2014.76,frontal_plane_knee_projection_angle,0.8,YELLOW
2014.79,knee_flexion_depth,44.96,YELLOW
2014.79,frontal_plane_knee_projection_angle,12.43,YELLOW
2014.82,knee_flexion_depth,66.51,YELLOW
2014.82,frontal_plane_knee_projection_angle,7.22,YELLOW
2014.85,knee_flexion_depth,47.03,YELLOW
2014.85,frontal_plane_knee_projection_angle,10.78,YELLOW
2014.88,knee_flexion_depth,69.09,YELLOW
2014.88,frontal_plane_knee_projection_angle,1.34,YELLOW
2014.91,knee_flexion_depth,46.25,YELLOW
2014.91,frontal_plane_knee_projection_angle,13.22,YELLOW
2014.94,knee_flexion_depth,74.25,YELLOW
2014.94,frontal_plane_knee_projection_angle,0.68,YELLOW
2014.97,knee_flexion_depth,8.13,YELLOW
2014.97,frontal_plane_knee_projection_angle,11.38,YELLOW
3000.0,knee_flexion_depth,86.85,RED
3000.0,frontal_plane_knee_projection_angle,3.68,RED
3000.03,knee_flexion_depth,68.35,RED
3000.03,frontal_plane_knee_projection_angle,18.82,RED
3000.06,knee_flexion_depth,87.31,RED
3000.06,frontal_plane_knee_projection_angle,11.32,RED
3000.09,knee_flexion_depth,36.44,RED
3000.09,frontal_plane_knee_projection_angle,26.67,RED
3000.12,knee_flexion_depth,78.03,RED
3000.12,frontal_plane_knee_projection_angle,7.26,RED
3000.15,knee_flexion_depth,7.35,RED
3000.15,frontal_plane_knee_projection_angle,16.03,RED
3000.18,knee_flexion_depth,115.8,RED
3000.18,frontal_plane_knee_projection_angle,2.07,RED
3000.21,knee_flexion_depth,42.22,RED
3000.21,frontal_plane_knee_projection_angle,21.23,RED
3000.24,knee_flexion_depth,90.7,RED
3000.24,frontal_plane_knee_projection_angle,13.41,RED
3000.27,knee_flexion_depth,6.53,RED
3000.27,frontal_plane_knee_projection_angle,24.99,RED
3000.3,knee_flexion_depth,118.36,RED
3000.3,frontal_plane_knee_projection_angle,8.35,RED
3000.33,knee_flexion_depth,70.48,RED
3000.33,frontal_plane_knee_projection_angle,15.88,RED
3000.36,knee_flexion_depth,93.9,RED
3000.36,frontal_plane_knee_projection_angle,3.88,RED
3000.39,knee_flexion_depth,56.08,RED
3000.39,frontal_plane_knee_projection_angle,29.72,RED
3000.42,knee_flexion_depth,86.62,RED
3000.42,frontal_plane_knee_projection_angle,9.75,RED
3000.45,knee_flexion_depth,18.85,RED
